room,price,district,floor,square
2-к квартира,1800000.0,р-н Орджоникидзевский,5/9 эт.,45.0
3-к квартира,6700000.0,р-н Дзержинский,3/8 эт.,95.5
1-к квартира,2350000.0,р-н Индустриальный,1/9 эт.,38.0
2-к квартира,2450000.0,р-н Мотовилихинский,3/9 эт.,43.4
2-к квартира,8900000.0,р-н Дзержинский,19/19 эт.,166.3
2-к квартира,3350000.0,р-н Мотовилихинский,5/10 эт.,60.0
2-к квартира,2670000.0,р-н Ленинский,2/5 эт.,42.6
3-к квартира,3100000.0,р-н Орджоникидзевский,14/16 эт.,73.3
2-к квартира,2850000.0,р-н Мотовилихинский,13/16 эт.,39.2
2-к квартира,4490000.0,р-н Мотовилихинский,2/10 эт.,68.5
1-к квартира,2600000.0,р-н Дзержинский,8/9 эт.,34.4
2-к квартира,2800000.0,р-н Индустриальный,4/5 эт.,44.2
2-к квартира,2600000.0,р-н Свердловский,4/5 эт.,47.0
2-к квартира,2750000.0,р-н Индустриальный,1/5 эт.,44.8
1-к квартира,3222300.0,р-н Мотовилихинский,5/10 эт.,46.7
3-к квартира,2700000.0,р-н Мотовилихинский,2/5 эт.,55.7
1-к квартира,3300000.0,р-н Свердловский,10/17 эт.,43.3
2-к квартира,2700000.0,р-н Индустриальный,9/9 эт.,44.0
2-к квартира,3980000.0,р-н Свердловский,13/16 эт.,55.0
1-к квартира,4900000.0,р-н Ленинский,2/24 эт.,47.3
2-к квартира,4200000.0,р-н Индустриальный,7/20 эт.,53.0
1-к квартира,2550000.0,р-н Индустриальный,5/16 эт.,30.0
2-к квартира,1650000.0,р-н Индустриальный,1/9 эт.,34.0
2-к квартира,4600000.0,р-н Мотовилихинский,4/16 эт.,60.0
1-к квартира,2850000.0,р-н Кировский,5/16 эт.,46.1
1-к квартира,3600000.0,р-н Свердловский,10/10 эт.,47.6
3-к квартира,3200000.0,р-н Свердловский,9/9 эт.,52.7
1-к квартира,3350000.0,р-н Индустриальный,6/24 эт.,43.0
1-к квартира,2180000.0,р-н Орджоникидзевский,3/9 эт.,36.0
4-к квартира,6150000.0,р-н Дзержинский,5/16 эт.,94.0
3-к квартира,3100000.0,р-н Мотовилихинский,5/5 эт.,57.1
4-к квартира,4550000.0,р-н Дзержинский,5/9 эт.,77.0
3-к квартира,2249900.0,р-н Кировский,4/5 эт.,61.0
3-к квартира,6308100.0,р-н Дзержинский,7/17 эт.,74.7
1-к квартира,3500000.0,р-н Свердловский,20/21 эт.,37.7
2-к квартира,4799000.0,р-н Свердловский,10/10 эт.,57.0
2-к квартира,3200000.0,р-н Дзержинский,1/10 эт.,53.5
3-к квартира,3540060.0,р-н Мотовилихинский,5/9 эт.,63.9
1-к квартира,3120390.0,р-н Мотовилихинский,4/17 эт.,37.8
1-к квартира,3300000.0,р-н Свердловский,5/9 эт.,36.7
1-к квартира,3800000.0,р-н Дзержинский,12/20 эт.,39.3
1-к квартира,1200000.0,р-н Кировский,3/9 эт.,29.9
1-к квартира,3300150.0,р-н Индустриальный,14/25 эт.,44.9
3-к квартира,4112401.0,р-н Свердловский,14/17 эт.,65.8
3-к квартира,4246550.0,р-н Мотовилихинский,5/9 эт.,77.0
3-к квартира,2950000.0,р-н Мотовилихинский,7/10 эт.,67.0
3-к квартира,3299000.0,р-н Свердловский,4/5 эт.,51.0
2-к квартира,2150000.0,р-н Свердловский,5/5 эт.,45.0
1-к квартира,3150000.0,р-н Свердловский,11/19 эт.,38.6
3-к квартира,7700000.0,р-н Индустриальный,7/15 эт.,92.0
3-к квартира,3100000.0,р-н Свердловский,2/9 эт.,57.8
1-к квартира,2500000.0,р-н Кировский,10/16 эт.,40.9
3-к квартира,4070000.0,р-н Ленинский,4/9 эт.,63.1
2-к квартира,2450000.0,р-н Дзержинский,2/5 эт.,44.4
1-к квартира,1200000.0,р-н Кировский,1/5 эт.,32.7
1-к квартира,2900000.0,р-н Дзержинский,13/25 эт.,34.0
2-к квартира,2390000.0,р-н Индустриальный,4/5 эт.,45.1
3-к квартира,3900000.0,р-н Орджоникидзевский,16/16 эт.,71.0
3-к квартира,5500000.0,р-н Дзержинский,13/25 эт.,75.8
4-к квартира,3500000.0,р-н Свердловский,2/5 эт.,61.0
4-к квартира,7532280.0,р-н Дзержинский,3/7 эт.,106.8
3-к квартира,2450000.0,р-н Орджоникидзевский,1/3 эт.,41.0
4-к квартира,4500000.0,р-н Орджоникидзевский,5/10 эт.,100.9
3-к квартира,3000000.0,р-н Свердловский,6/9 эт.,60.4
1-к квартира,2230000.0,р-н Дзержинский,3/5 эт.,31.8
1-к квартира,1890000.0,р-н Свердловский,1/9 эт.,36.6
2-к квартира,3400000.0,р-н Ленинский,2/9 эт.,50.7
3-к квартира,4040000.0,р-н Индустриальный,2/10 эт.,67.0
4-к квартира,11500000.0,р-н Ленинский,2/6 эт.,167.0
2-к квартира,3349000.0,р-н Индустриальный,4/25 эт.,50.4
3-к квартира,2500000.0,р-н Кировский,4/5 эт.,59.0
3-к квартира,2100000.0,р-н Орджоникидзевский,3/5 эт.,58.4
3-к квартира,3050000.0,р-н Свердловский,7/9 эт.,58.2
Квартира-студия,1100000.0,р-н Индустриальный,1/5 эт.,19.0
2-к квартира,2750000.0,р-н Мотовилихинский,4/5 эт.,42.0
2-к квартира,3200000.0,р-н Индустриальный,9/9 эт.,43.6
2-к квартира,3348660.0,р-н Дзержинский,19/24 эт.,47.0
2-к квартира,2980000.0,р-н Кировский,2/10 эт.,54.0
3-к квартира,2900000.0,р-н Мотовилихинский,1/9 эт.,59.7
1-к квартира,1290000.0,р-н Орджоникидзевский,2/9 эт.,29.0
1-к квартира,1400000.0,р-н Орджоникидзевский,4/5 эт.,30.0
3-к квартира,3300000.0,р-н Индустриальный,5/5 эт.,55.9
1-к квартира,2250000.0,р-н Дзержинский,20/22 эт.,50.7
1-к квартира,1590000.0,р-н Кировский,4/5 эт.,32.0
2-к квартира,3200000.0,р-н Мотовилихинский,1/11 эт.,46.2
2-к квартира,3400000.0,р-н Свердловский,1/9 эт.,44.0
2-к квартира,2200000.0,р-н Мотовилихинский,1/5 эт.,43.0
2-к квартира,7500000.0,р-н Свердловский,10/25 эт.,76.5
1-к квартира,1550000.0,р-н Орджоникидзевский,4/10 эт.,34.0
1-к квартира,3300000.0,р-н Свердловский,15/16 эт.,41.9
Своб. планировка,4150000.0,р-н Дзержинский,1/16 эт.,56.8
2-к квартира,2590000.0,р-н Индустриальный,3/5 эт.,45.0
2-к квартира,4500000.0,р-н Мотовилихинский,13/16 эт.,52.9
3-к квартира,4112401.0,р-н Свердловский,14/17 эт.,65.8
3-к квартира,5500000.0,р-н Мотовилихинский,2/6 эт.,60.0
2-к квартира,1890000.0,р-н Индустриальный,4/9 эт.,38.1
2-к квартира,4250000.0,р-н Свердловский,4/10 эт.,52.0
2-к квартира,2595195.0,р-н Мотовилихинский,5/16 эт.,45.5
2-к квартира,3033987.0,р-н Мотовилихинский,5/16 эт.,54.1
2-к квартира,3200000.0,р-н Дзержинский,1/10 эт.,53.5
3-к квартира,2490000.0,р-н Свердловский,1/5 эт.,72.0
3-к квартира,5900000.0,р-н Дзержинский,15/16 эт.,75.0
1-к квартира,2170000.0,р-н Мотовилихинский,1/5 эт.,31.0
2-к квартира,3950000.0,р-н Индустриальный,9/16 эт.,57.9
2-к квартира,2200000.0,р-н Свердловский,1/5 эт.,45.0
2-к квартира,1800000.0,р-н Кировский,5/5 эт.,38.0
1-к квартира,970000.0,р-н Свердловский,1/5 эт.,18.0
2-к квартира,3960000.0,р-н Свердловский,4/25 эт.,60.0
2-к квартира,3800000.0,р-н Дзержинский,9/10 эт.,52.7
2-к квартира,2500000.0,р-н Индустриальный,2/5 эт.,43.6
2-к квартира,3850000.0,р-н Ленинский,9/9 эт.,49.0
2-к квартира,2370000.0,р-н Индустриальный,2/5 эт.,43.0
1-к квартира,1900000.0,р-н Мотовилихинский,1/5 эт.,33.0
1-к квартира,2860000.0,р-н Мотовилихинский,6/17 эт.,36.6
2-к квартира,3950000.0,р-н Свердловский,6/25 эт.,47.9
1-к квартира,2640000.0,р-н Мотовилихинский,6/9 эт.,36.5
3-к квартира,3550000.0,р-н Индустриальный,2/10 эт.,68.2
1-к квартира,3370000.0,р-н Индустриальный,2/16 эт.,45.0
2-к квартира,4250000.0,р-н Мотовилихинский,4/17 эт.,56.2
3-к квартира,3700000.0,р-н Ленинский,2/4 эт.,77.4
4-к квартира,4100000.0,р-н Свердловский,1/9 эт.,77.0
1-к квартира,1900000.0,р-н Орджоникидзевский,6/9 эт.,38.4
2-к квартира,6850000.0,р-н Ленинский,2/8 эт.,63.6
3-к квартира,4000000.0,р-н Свердловский,2/5 эт.,68.0
1-к квартира,3450000.0,р-н Свердловский,7/19 эт.,38.9
1-к квартира,1780000.0,р-н Кировский,2/3 эт.,31.0
2-к квартира,3079000.0,р-н Мотовилихинский,7/10 эт.,44.5
2-к квартира,1900000.0,р-н Свердловский,5/9 эт.,38.4
2-к квартира,5600000.0,р-н Свердловский,14/25 эт.,60.0
2-к квартира,4200000.0,р-н Мотовилихинский,3/25 эт.,70.1
2-к квартира,5619000.0,р-н Дзержинский,4/17 эт.,66.5
2-к квартира,3650000.0,р-н Мотовилихинский,2/9 эт.,53.2
4-к квартира,12499999.0,р-н Ленинский,5/6 эт.,178.0
1-к квартира,2200000.0,р-н Кировский,16/16 эт.,37.0
1-к квартира,1450000.0,р-н Свердловский,1/2 эт.,29.7
2-к квартира,2420000.0,р-н Свердловский,2/4 эт.,41.0
1-к квартира,2990000.0,р-н Свердловский,12/25 эт.,30.0
1-к квартира,920000.0,р-н Свердловский,5/9 эт.,18.0
1-к квартира,4990000.0,р-н Свердловский,6/25 эт.,47.6
2-к квартира,2750000.0,р-н Орджоникидзевский,9/9 эт.,54.5
3-к квартира,3650000.0,р-н Свердловский,4/9 эт.,62.0
2-к квартира,3000000.0,р-н Дзержинский,4/9 эт.,53.2
1-к квартира,1320000.0,р-н Свердловский,1/2 эт.,30.0
3-к квартира,2590000.0,р-н Мотовилихинский,7/9 эт.,60.0
Квартира-студия,1980000.0,р-н Кировский,10/16 эт.,31.0
2-к квартира,5500000.0,р-н Дзержинский,5/18 эт.,62.7
3-к квартира,2450000.0,р-н Дзержинский,2/5 эт.,52.2
1-к квартира,2646000.0,р-н Мотовилихинский,4/4 эт.,35.3
3-к квартира,4112401.0,р-н Свердловский,14/17 эт.,65.8
Квартира-студия,1500000.0,р-н Свердловский,3/5 эт.,17.0
4-к квартира,3964100.0,р-н Индустриальный,2/4 эт.,81.0
1-к квартира,2290000.0,р-н Мотовилихинский,3/5 эт.,32.0
1-к квартира,1650000.0,р-н Кировский,1/9 эт.,28.8
3-к квартира,4800000.0,р-н Дзержинский,1/9 эт.,77.4
2-к квартира,3200000.0,р-н Дзержинский,1/10 эт.,53.5
2-к квартира,3033987.0,р-н Мотовилихинский,5/16 эт.,54.1
2-к квартира,3650000.0,р-н Свердловский,5/16 эт.,55.0
